CardID,SetNum,SetName,Rarity,RarityCode,CardNumber,Title,Kind,Culture,Twilight,CardType,GameText,WikiID
11U106,11,11 - Shadows,Uncommon,U,106,Armed for Battle,Shadow,Orc,0,Event,"Spot your minion to play an possession from your discard pile (or, if that minion is at a battleground site, from your draw deck or discard pile).",LOTR-EN11S106.0
1C92,1,1 - The Fellowship of the Ring,Common,C,92,Armor,Free Peoples,Gondor,1,Possession,Bearer must be a Man. Bearer takes no more than 1 wound during each skirmish phase.,LOTR-EN01S092.0
17U1,17,17 - Rise of Saruman,Uncommon,U,1,Armor of Khazad,Free Peoples,Dwarven,2,Possession,"Bearer must be a Dwarf. Each time bearer is about to take a wound, you may add a threat to prevent that. Regroup: Discard this possession to take up to 2 other possessions into hand from your discard pile.",LOTR-EN17S001.0
11U55,11,11 - Shadows,Uncommon,U,55,Armor of the Citadel,Free Peoples,Gondor,2,Possession,"Bearer must be a Man. Each minion skirmishing bearer loses all damage bonuses. While bearer is at a battleground site and unwounded, he or she is defender +1.",LOTR-EN11S055.0
18C39,18,18 - Treachery & Deceit,Common,C,39,Armor of the White City,Free Peoples,Gondor,1,Possession,Bearer must be a Man. Bearer is a knight.,LOTR-EN18S039.0
0P73,0,0 - Promotional,Promo,P,73,Armored Easterling,Shadow,Men,4,Minion,Skirmish: Remove to make a lurker strength +1. Skirmish: Remove to make a lurker fierce until the regroup phase. Skirmish: Remove to make a lurker Damage +1.,LOTR-EN00S073.0
11R68,11,11 - Shadows,Rare,R,68,Armored Easterling,Shadow,Men,4,Minion,Skirmish: Remove to make a lurker strength +1. Skirmish: Remove to make a lurker fierce until the regroup phase. Skirmish: Remove to make a lurker Damage +1.,LOTR-EN11S068.0
5U79,5,5 - Battle of Helm's Deep,Uncommon,U,79,Armory,Free Peoples,Rohan,1,Condition,Fortification. Maneuver: Spot 2 Men to remove 2 tokens from a machine or to take a possession into hand from your discard pile. Discard this condition.,LOTR-EN05S079.0
19P5,19,19 - Age's End,Promo,P,5,Army Long Trained,Free Peoples,Elven,0,Condition,"Bearer must be an companion. Each time bearer wins a skirmish, you may transfer this condition to another companion.",LOTR-EN19S005.0
0W1,0,0 - Promotional,W,W,1,Army of Dunland,Shadow,Dunland,11,Minion,"To play, spot a Man. Menace - When you play this minion you may discard up to 2 Free Peoples possessions.",LOTR-EN00W001.0
0W9,0,0 - Promotional,W,W,9,Army of Harad,Shadow,Raider,11,Minion,"Southron. Archer. To play, spot a Man. Menace - When you play this minion you may make it ambush .",LOTR-EN00W009.0
5R70,5,5 - Battle of Helm's Deep,Rare,R,70,Army of Haradrim,Shadow,Raider,7,Minion,Southron. Skirmish: Remove to play a mount from your discard pile.,LOTR-EN05S070.0
5R126,5,5 - Battle of Helm's Deep,Rare,R,126,Army of Haradrim (AI),Shadow,Raider,7,Minion,Southron. Skirmish: Remove to play a mount from your discard pile.,LOTR-EN05S126.0
0W7,0,0 - Promotional,W,W,7,Army of Isengard,Shadow,Isengard,9,Minion,"Damage +1 To play, spot an Uruk–Hai. Menace - When you play this minion, it becomes fierce.",LOTR-EN00W007.0
0W8,0,0 - Promotional,W,W,8,"Cave Troll of Moria, Menace of the Underdeeps",Shadow,Moria,10,Minion,"Damage +1. Fierce. To play, spot a Orc. Menace - When you play this minion you may draw 3 cards.",LOTR-EN00W008.0
0W12,0,0 - Promotional,W,W,12,Army of Sauron,Shadow,Sauron,9,Minion,"To play, spot a Orc. Menace - When you play this minion make it strength +10.",LOTR-EN00W012.0
7U264,7,7 - Return of the King,Uncommon,U,264,Army of Udun,Shadow,Sauron,9,Minion,Shadow: Discard a Orc to add a threat. Skirmish: Remove a threat to make Army of Udûn strength +1. Regroup: Discard Army of Udûn and X other Orcs to add X threats.,LOTR-EN07S264.0
11R177,11,11 - Shadows,Rare,R,177,Army of Uruk-hai,Shadow,Uruk-hai,5,Minion,Damage +1. Each Free Peoples archer who has resistance 5 or less does not add to the Free Peoples archery total.,LOTR-EN11S177.0
13R1,13,13 - Bloodlines,Rare,R,1,"Arod, Rohirrim Steed",Free Peoples,Dwarven,1,Possession,"Bearer must be a Dwarf. When you play Arod, you may reinforce a token. Response: If bearer is about to take a wound during a skirmish, remove 2 tokens to prevent that.",LOTR-EN13S001.0
5U80,5,5 - Battle of Helm's Deep,Uncommon,U,80,Arrow-slits,Free Peoples,Rohan,1,Condition,Fortification. Maneuver: Spot 2 Men to discard a possession or a machine. Discard this condition.,LOTR-EN05S080.0
4U216,4,4 - The Two Towers,Uncommon,U,216,Arrow From the South,Shadow,Raider,2,Condition,"Each time a companion or ally loses a skirmish involving a Man, you may place a token here. Archery: Heal a archer for each token here. Discard this condition.",LOTR-EN04S216.0
4U59,4,4 - The Two Towers,Uncommon,U,59,Arrow and Blade,Free Peoples,Elven,0,Event,Skirmish: Exert X Elf companions to make a minion skirmishing an unbound companion strength -X.,LOTR-EN04S059.0
4U110,4,4 - The Two Towers,Uncommon,U,110,Arrows Thick in the Air,Free Peoples,Gondor,3,Event,Archery or Skirmish: Exert 2 Ring-bound Men to wound each roaming minion.,LOTR-EN04S110.0
18R4,18,18 - Treachery & Deceit,Rare,R,4,Arwen's Bow,Free Peoples,Elven,2,Possession,"Bearer must be an companion. Archery: If bearer is Arwen, discard 2 cards from hand to wound a minion.",LOTR-EN18S004.0
18RF1,18,18 - Treachery & Deceit,RF,RF,1,Arwen's Bow,Free Peoples,Elven,2,Possession,"Bearer must be an companion. Archery: If bearer is Arwen, discard 2 cards from hand to wound a minion.",LOTR-EN18A001.0
18R5,18,18 - Treachery & Deceit,Rare,R,5,Arwen's Dagger,Free Peoples,Elven,2,Possession,"Bearer must be an companion. Bearer may bear this hand weapon in addition to 1 other hand weapon. Maneuver: If bearer is Arwen, exert her to draw 2 cards.",LOTR-EN18S005.0
18RF2,18,18 - Treachery & Deceit,RF,RF,2,Arwen's Dagger,Free Peoples,Elven,2,Possession,"Bearer must be an companion. Bearer may bear this hand weapon in addition to 1 other hand weapon. Maneuver: If bearer is Arwen, exert her to draw 2 cards.",LOTR-EN18A002.0
1R93,1,1 - The Fellowship of the Ring,Rare,R,93,Arwen's Fate,Free Peoples,Gondor,0,Event,"Skirmish: Exert Aragorn to make Arwen strength +3, or exert Arwen to make Aragorn strength +3.",LOTR-EN01S093.0
1R30,1,1 - The Fellowship of the Ring,Rare,R,30,"Arwen, Daughter of Elrond",Free Peoples,Elven,2,Companion,"Ranger. While skirmishing a Nazgûl, Arwen is strength +3.",LOTR-EN01S030.0
10U5,10,10 - Mount Doom,Uncommon,U,5,"Arwen, Echo of Luthien",Free Peoples,Elven,2,Companion,"Skirmish: Discard a card from hand to discard the bottom card of your draw deck. If the bottom card was an card, each minion skirmishing Arwen is strength –3.",LOTR-EN10S005.0
3M1,3,3 - Realms of the Elf-lords,M,M,1,"Arwen, Elven Rider",Free Peoples,Elven,2,Companion,"Ranger. Response: If the Ring-bearer is about to take a wound, discard 3 cards from hand to prevent that wound.",LOTR-EN03M001.0
3U7,3,3 - Realms of the Elf-lords,Uncommon,U,7,"Arwen, Elven Rider",Free Peoples,Elven,2,Companion,"Ranger. Response: If the Ring-bearer is about to take a wound, discard 3 cards from hand to prevent that wound.",LOTR-EN03S007.0
6U13,6,6 - Ents of Fangorn,Uncommon,U,13,"Arwen, Evenstar of Her People",Free Peoples,Elven,2,Companion,Skirmish: Exert an Elf to make a minion skirmishing Arwen strength –1.,LOTR-EN06S013.0
0P28,0,0 - Promotional,Promo,P,28,"Arwen, Fair Elf Maiden",Free Peoples,Elven,2,Companion,"While skirmishing a fierce minion, Arwen is strength +3.",LOTR-EN00S028.0
7R16,7,7 - Return of the King,Rare,R,16,"Arwen, Fair Elf Maiden",Free Peoples,Elven,2,Companion,"While skirmishing a fierce minion, Arwen is strength +3.",LOTR-EN07S016.0
3R8,3,3 - Realms of the Elf-lords,Rare,R,8,"Arwen, Lady Undomiel",Free Peoples,Elven,2,Companion,"While you can spot 3 allies whose home is site 3, each minion skirmishing Arwen is strength -3.",LOTR-EN03S008.0
0W16,0,0 - Promotional,W,W,16,"Arwen, Maiden of Rivendell",Free Peoples,Elven,2,Companion,,LOTR-EN00W016.0
0P63,0,0 - Promotional,Promo,P,63,"Arwen, Maiden of Rivendell",Free Peoples,Elven,2,Companion,,LOTR-EN00S063.0
10R6,10,10 - Mount Doom,Rare,R,6,"Arwen, Queen of Elves and Men",Free Peoples,Elven,2,Companion,Each minion skirmishing Arwen is strength –2 for each wounded minion you can spot.,LOTR-EN10S006.0
13S9,13,13 - Bloodlines,Starter,S,9,"Arwen, Reflection of Luthien",Free Peoples,Elven,2,Companion,"While the fellowship is at a forest site, each of your other companions is resistance +1. Skirmish: Exert Arwen to make a minion she is skirmishing strength –1 for each other companion assigned to a skirmish.",LOTR-EN13S009.0
19P6,19,19 - Age's End,Promo,P,6,"Arwen, Royal Maiden",Free Peoples,Elven,2,Companion,"Ranger. While you can spot 2 followers, each minion skirmishing Arwen is strength –2. Maneuver: Add 3 threats to reconcile your hand.",LOTR-EN19S006.0
15R11,15,15 - The Hunters,Rare,R,11,"Arwen, She-Elf",Free Peoples,Elven,2,Companion,"While you can spot Aragorn, Arwen is strength +1 and resistance +2. Skirmish: Remove an token to make a minion skirmishing Arwen strength -2.",LOTR-EN15S011.0
0P79,0,0 - Promotional,Promo,P,79,"Arwen, Staunch Defender",Free Peoples,Elven,2,Companion,Each minion skirmishing Arwen is strength –1 for each forest site on the adventure path.,LOTR-EN00S079.0
11U15,11,11 - Shadows,Uncommon,U,15,"Arwen, Staunch Defender",Free Peoples,Elven,2,Companion,Each minion skirmishing Arwen is strength –1 for each forest site on the adventure path.,LOTR-EN11S015.0
7R17,7,7 - Return of the King,Rare,R,17,"Asfaloth, Elven Steed",Free Peoples,Elven,2,Possession,"Bearer must be an Elf. Skirmish: If bearer is Arwen, exert her to make each minion skirmishing her strength –2.",LOTR-EN07S017.0
13R10,13,13 - Bloodlines,Rare,R,10,"Asfaloth, Swift Blossom",Free Peoples,Elven,2,Possession,"Bearer must be an Elf. When you play Asfaloth, you may reinforce an token. Skirmish: Remove 2 tokens to heal bearer (or heal bearer and heal another Elf if bearer is in a fierce skirmish).",LOTR-EN13S010.0
1U31,1,1 - The Fellowship of the Ring,Uncommon,U,31,Asfaloth,Free Peoples,Elven,2,Possession,"Bearer must be an Elf. When played on Arwen, Asfaloth’s twilight cost is -2. While at a plains site, bearer is strength +2. Discard Asfaloth when at an underground site.",LOTR-EN01S031.0
13R158,13,13 - Bloodlines,Rare,R,158,Assault Commander,Shadow,Uruk-hai,4,Minion,Damage +1. Shadow: Exert this minion and spot a Free Peoples condition to make an unbound companion resistance –1 for each card that has the same card title as that condition.,LOTR-EN13S158.0
13C159,13,13 - Bloodlines,Common,C,159,Assault Denizen,Shadow,Uruk-hai,4,Minion,Damage +1. This minion is strength +1 for each Free Peoples culture token you can spot.,LOTR-EN13S159.0
6U58,6,6 - Ents of Fangorn,Uncommon,U,58,Assault Ladder,Shadow,Isengard,1,Condition,Machine. Shadow: Exert an Uruk-hai to place an token on this card. Skirmish: Spot 3 tokens here to make an Uruk-hai strength +3. Discard this condition.,LOTR-EN06S058.0
32S227,32,32 - The Hobbit Draft Game: Supplementary Packs,Starter,S,227,Assaulting Goblin,Shadow,Moria,2,Minion,"Response: If another Orc is about to take a wound at a battleground, exert this minion to prevent that wound",HDG-EN32S027.0
8C31,8,8 - Siege of Gondor,Common,C,31,At His Command,Free Peoples,Gondor,1,Event,Exert Aragorn to make an unbound companion with the Aragorn signet strength +1 for each threat you can spot.,LOTR-EN08S031.0
1U94,1,1 - The Fellowship of the Ring,Uncommon,U,94,Athelas,Free Peoples,Gondor,1,Possession,Bearer must be a Man. Fellowship: Discard this possession to heal a companion or to remove a Shadow condition from a companion.,LOTR-EN01S094.0
4C137,4,4 - The Two Towers,Common,C,137,Attack on Helm's Deep,Shadow,Isengard,0,Condition,Shadow: Play an Uruk-hai to place an token on this card. Regroup: Remove 3 tokens from this card and discard an Uruk-hai to take control of a site.,LOTR-EN04S137.0
12C16,12,12 - Black Rider,Common,C,16,Attunement,Free Peoples,Elven,2,Event,Spot an Elf to reveal cards from the top of your draw deck until you reveal a Shadow card. Make an Elf strength +2 for each card revealed. Place the revealed cards in any order on the bottom of your draw deck.,LOTR-EN12S016.0
13U60,13,13 - Bloodlines,Uncommon,U,60,Away on the Wind,Free Peoples,Gondor,1,Condition,"Response: If Faramir is about to take a wound, discard this condition from play and place Boromir or Denethor in the dead pile from play to prevent that and heal Faramir twice.",LOTR-EN13S060.0
13C2,13,13 - Bloodlines,Common,C,2,Awkward Moment,Free Peoples,Dwarven,1,Event,Make a Dwarf strength +3 (or +4 and damage +1 if you can spot a token).,LOTR-EN13S002.0
17U5,17,17 - Rise of Saruman,Uncommon,U,5,Axe-work,Free Peoples,Dwarven,1,Event,"Make a Dwarf strength +2 (or if you cannot spot a threat, make that Dwarf strength +1 For each Dwarf you can spot).",LOTR-EN17S005.0
1C3,1,1 - The Fellowship of the Ring,Common,C,3,Axe Strike,Free Peoples,Dwarven,0,Event,Skirmish: Make a Dwarf strength +2 (or +3 if bearing an axe).,LOTR-EN01S003.0
0P40,0,0 - Promotional,Promo,P,40,Axe of Erebor,Free Peoples,Dwarven,2,Possession,Bearer must be Gimli. He is damage +1. Skirmish: Discard a condition or a card stacked on a condition to make Gimli strength +1.,LOTR-EN00S040.0
4R41,4,4 - The Two Towers,Rare,R,41,Axe of Erebor,Free Peoples,Dwarven,2,Possession,Bearer must be Gimli. He is damage +1. Skirmish: Discard a condition or a card stacked on a condition to make Gimli strength +1.,LOTR-EN04S041.0
11U3,11,11 - Shadows,Uncommon,U,3,Axe of Khazad-dum,Free Peoples,Dwarven,1,Possession,"Bearer must be a Dwarf. While bearer is at a mountain site, he is Damage +1.",LOTR-EN11S003.0
11U69,11,11 - Shadows,Uncommon,U,69,Axeman of Harad,Shadow,Men,4,Minion,"While you can spot a companion who has resistance 3 or less, this minion's twilight cost is –2.",LOTR-EN11S069.0
32HF29,32,32 - The Hobbit Draft Game: Supplementary Packs,HF,HF,29,Azog's Mace,Shadow,Moria,1,Possession,"Bearer must be an Orc. If bearer is Azog, he is fierce. Skirmish: Exert bearer twice to play an Orc from your discard pile for each [Dwarven] companion over 3.",HDG-EN32S029.0
32S228,32,32 - The Hobbit Draft Game: Supplementary Packs,Starter,S,228,"Azog, Commander of the Wolves Army",Shadow,Moria,4,Minion,Damage +1 Maneuver: Exert Azog at a battleground to play a [Moria] minion from your discard pile Its twilight cost is -2,HDG-EN32S028.0
32HF35,32,32 - The Hobbit Draft Game: Supplementary Packs,HF,HF,35,"Azog, Servant of Sauron",Shadow,Sauron,4,Minion,"Damage +1. Each time Azog wins a skirmish, you may exert him to discard a possession or artifact borne by a [Dwarven] companion. Maneuver: Spot 4 minions to make Azog fierce until the regroup phase.",HDG-EN32S035.0
31B123,31,31 - The Hobbit Draft Game: Shadow Packs,B,B,123,"Azog, The Defiler",Shadow,File:Culture Gundabad.svg Gundabad,4,Minion,"Damage +1. Each time you play a mount, you may make the Free Peoples player exert a [Dwarven] companion.",HDG-EN31S023.0
18R6,18,18 - Treachery & Deceit,Rare,R,6,Back to the Light,Free Peoples,Elven,0,Event,"To play, exert an companion or spot Arwen. Examine the top 5 cards of your draw deck and place any number of them aside. Shuffle the remaining cards into your draw deck and place those cards set aside on top of your draw deck in any order.",LOTR-EN18S006.0
1U319,1,1 - The Fellowship of the Ring,Uncommon,U,319,Bag End,None,Site,,Site,Fellowship: Exert a Hobbit to play The Gaffer from your draw deck.,LOTR-EN01S319.0
30S49,30,30 - The Hobbit Draft Game: Main Deck,Starter,S,49,Bag End,None,Site,,Site,Fellowship: Play a [Dwarven] follower to draw a card.,HDG-EN30S049.0
32HC15,32,32 - The Hobbit Draft Game: Supplementary Packs,HC,HC,15,"Bain, Son of Bard",Free Peoples,File:Culture Esgaroth.svg Esgaroth,2,Ally,"At the start of each of your turns, you may heal a [Esgaroth] Man (except the Master). Maneuver: Exert BaÃ¯n to allow Bard to participate in archery fire and skirmishes until the regroup phase.",HDG-EN32S015.0
5U10,5,5 - Battle of Helm's Deep,Uncommon,U,10,"Balglin, Elven Warrior",Free Peoples,Elven,2,Companion,"To play, spot an Elf. While skirmishing a wounded minion, Balglin takes no more than 1 wound during each skirmish phase.",LOTR-EN05S010.0
0P6,0,0 - Promotional,Promo,P,6,Balin's Tomb,None,Site,,Site,Underground. Maneuver: Discard your tale from play or from hand to heal your companion.,LOTR-EN00S006.0
1U343,1,1 - The Fellowship of the Ring,Uncommon,U,343,Balin's Tomb,None,Site,,Site,Underground. Maneuver: Discard a tale from play or from hand to heal your companion.,LOTR-EN01S343.0
30S2,30,30 - The Hobbit Draft Game: Main Deck,Starter,S,2,"Balin, Brother of Dwalin",Free Peoples,Dwarven,3,Companion,Fellowship: Exert Balin to shuffle a Free Peoples event from your discard pile into your draw deck.,HDG-EN30S002.0
17R2,17,17 - Rise of Saruman,Rare,R,2,Balin Avenged,Free Peoples,Dwarven,4,Condition,"When you play this condition, you may add a token here. While you can spot 4 tokens and 2 Dwarves, eachOrc gains this text ""To play, remove an ¥ card from your discard pile from the game.” Skirmish: Discard this condition to exert a minion for each Dwarf you can spot.",LOTR-EN17S002.0
